사업자등록번호,데이터수집일자,기업코드,기업명,업종,업종명,기업규모,기업규모명,CRI등급,CRI기준일,결산일자,CRI등급설명,CRI등급명세,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
5868708091,20220418,6661829,상*****,M,,2,중소기업,B3,20220415,20201231,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",양호,I,20221104,,
5868708091,20220406,6661829,상*****,M,,2,중소기업,B3,20220331,20201231,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",양호,I,20221104,,
5868708091,,,,,,,,,,,,,I,20221104,,
5868808092,20221022,9035124,제****,,도매 및 소매업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
5868808092,20220224,9035124,제*****,M,,2,중소기업,C1,20220216,20201231,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",보통,I,20221104,,
5868808092,,,,,,,,,,,,,I,20221104,,
5877508093,,,,,,,,,,,,,I,20221104,,
5878108094,20221022,6547047,코****,,도매 및 소매업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
5878108094,,,,,,,,,,,,,I,20221104,,
5878108095,20221022,6548784,에****,,정보통신업,,중소기업,A3,20220719,,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",,I,20221104,,
5878108095,,,,,,,,,,,,,I,20221104,,
5878608096,20221022,6650445,엑****,,건 설 업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
5878608096,,,,,,,,,,,,,I,20221104,,
5878608097,20221022,8147361,에****,,정보통신업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
5878608097,20220224,8147361,에*****,M,,2,중소기업,C2,20220215,20181231,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",보통,I,20221104,,
5878608097,,,,,,,,,,,,,I,20221104,,
5878708098,20221022,6496532,다****,,정보통신업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
5878708098,,,,,,,,,,,,,I,20221104,,
5878808099,20221022,8920999,코****,,정보통신업,,중소기업,C1,20220719,,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",,I,20221104,,
5878808099,,,,,,,,,,,,,I,20221104,,
5878808100,20221022,9309203,왓****,,정보통신업,,중소기업,C1,20220719,,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",,I,20221104,,
5878808100,20220224,9309203,왓*****,M,,2,중소기업,B2,20220215,20201231,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",양호,I,20221104,,
5878808100,,,,,,,,,,,,,I,20221104,,
5888108101,20221022,8587277,스****,,정보통신업,,중소기업,B3,20220719,,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",,I,20221104,,
5888108101,,,,,,,,,,,,,I,20221104,,
5888708102,20221022,8262600,한****,,건 설 업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
5888708102,,,,,,,,,,,,,I,20221104,,
5888708103,20221022,8384446,다****,,건 설 업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
5888708103,,,,,,,,,,,,,I,20221104,,
5888708104,20221022,8594685,솜****,,"전문, 과학 및 기술 서비스업",,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
5888708104,20220224,8594685,솜*****,M,,2,중소기업,C2,20220215,20201231,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",보통,I,20221104,,
5888708104,,,,,,,,,,,,,I,20221104,,
5888808105,20221022,8592075,모****,,정보통신업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
5888808105,20220418,8592075,모*****,M,,2,중소기업,B2,20220415,20201231,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",양호,I,20221104,,
5888808105,20220406,8592075,모*****,M,,2,중소기업,B1,20220331,20201231,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",양호,I,20221104,,
5888808105,,,,,,,,,,,,,I,20221104,,
5892408106,,,,,,,,,,,,,I,20221104,,
5898108107,20221022,8152315,동****,,건 설 업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
5898108107,20220418,8152315,동*****,M,,2,중소기업,B2,20220415,20211231,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",양호,I,20221104,,
5898108107,20220406,8152315,동*****,M,,2,중소기업,B2,20220331,20211231,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",양호,I,20221104,,
5898108107,,,,,,,,,,,,,I,20221104,,
5898608108,20221022,6785175,대****,,건 설 업,,중소기업,C1,20220719,,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",,I,20221104,,
5898608108,20220224,6785175,대*****,M,,2,중소기업,B1,20220215,20201231,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",양호,I,20221104,,
5898608108,,,,,,,,,,,,,I,20221104,,
5898608109,20221022,6788377,루****,,정보통신업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
5898608109,20220406,6788377,루*****,M,,2,중소기업,C1,20220331,20201231,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",보통,I,20221104,,
5898608109,,,,,,,,,,,,,I,20221104,,
5898608110,20221022,8063610,에****,,정보통신업,,중소기업,C1,20220719,,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",,I,20221104,,
5898608110,20220406,8063610,에*****,M,,2,중소기업,C2,20220331,20201231,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",보통,I,20221104,,
5898608110,,,,,,,,,,,,,I,20221104,,
5898708111,20221022,6511599,넥****,,정보통신업,,중소기업,B3,20220719,,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",,I,20221104,,
5898708111,20220224,6511599,넥*****,M,,2,중소기업,C2,20220215,20181231,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",보통,I,20221104,,
5898708111,,,,,,,,,,,,,I,20221104,,
5901608112,,,,,,,,,,,,,I,20221104,,
5908708113,20221022,6406059,에****,,건 설 업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
5908708113,,,,,,,,,,,,,I,20221104,,
5918108114,20221022,8410757,성****,,건 설 업,,중소기업,A3,20220719,,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",,I,20221104,,
5918108114,,,,,,,,,,,,,I,20221104,,
5918108115,20221022,8655922,신****,,건 설 업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
5918108115,,,,,,,,,,,,,I,20221104,,
5918708116,20221022,6787908,더****,,정보통신업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
5918708116,20220224,6787908,더*****,M,,2,중소기업,C2,20220215,20191231,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",보통,I,20221104,,
5918708116,,,,,,,,,,,,,I,20221104,,
5918708117,20221022,9056002,유****,,도매 및 소매업,,중소기업,B1,20220719,,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",,I,20221104,,
5918708117,,,,,,,,,,,,,I,20221104,,
5918808118,20221022,8515820,드****,,건 설 업,,중소기업,A3,20220719,,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",,I,20221104,,
5918808118,20220418,8515820,드*****,M,,2,중소기업,A3,20220415,20211231,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",우수,I,20221104,,
5918808118,20220406,8515820,드*****,M,,2,중소기업,A3,20220405,20211231,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",우수,I,20221104,,
5918808118,,,,,,,,,,,,,I,20221104,,
5928108119,20221022,6529411,드****,,건 설 업,,중소기업,B3,20220719,,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",,I,20221104,,
5928108119,20220418,6529411,드*****,M,,2,중소기업,B3,20220415,20201231,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",양호,I,20221104,,
5928108119,20220406,6529411,드*****,M,,2,중소기업,B3,20220331,20201231,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",양호,I,20221104,,
5928108119,,,,,,,,,,,,,I,20221104,,
5928108120,20221022,6691605,신****,,건 설 업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
5928108120,,,,,,,,,,,,,I,20221104,,
5928108121,20221022,8162381,니****,,건 설 업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
5928108121,20220406,8162381,니*****,M,,2,중소기업,C2,20220331,20191231,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",보통,I,20221104,,
5928108121,,,,,,,,,,,,,I,20221104,,
5928108122,20221022,8249579,디****,,정보통신업,,중소기업,B3,20220719,,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",,I,20221104,,
5928108122,,,,,,,,,,,,,I,20221104,,
5938108123,20221022,8251448,아****,,정보통신업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
5938108123,,,,,,,,,,,,,I,20221104,,
5938108124,20221022,8783063,더****,,"전문, 과학 및 기술 서비스업",,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
5938108124,20220224,8783063,더*****,M,,2,중소기업,C2,20220215,20191231,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",보통,I,20221104,,
5938108124,,,,,,,,,,,,,I,20221104,,
5938608125,20221022,6790548,엠****,,정보통신업,,중소기업,A2,20220719,,"양호한 단기거래 신용능력을 보유하여, 채무불이행으로 인한 위험 가능성이 낮으며, 현 단계에서 합리적으로 예측 가능한 장래의 어떠한 환경변화에 대한 대처능력이 상당한 수준",,I,20221104,,
5938608125,,,,,,,,,,,,,I,20221104,,
5938708126,20221022,8349592,뱅****,,정보통신업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
5938708126,,,,,,,,,,,,,I,20221104,,
5940908127,,,,,,,,,,,,,I,20221104,,
5948108128,20221022,6412208,메****,,정보통신업,,대기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
