"BIZ_NO","COMPANY_NAME","CEO_NAME","FOUNDATION_DATE","IND_CD","IND_NAME","FOUNDATION_DATE","ADDRESS"
"2068118465",미디어웹,김종인,"19991026","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"19991026","서울특별시 금천구 가산디지털1로 149 13,14층 (가산동,신한이노플렉스)"
"2068126290",라이온로직스,박정준,"20000603","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20000603","서울특별시 중구 충무로 13, 1003호 (충무로3가,엘크루메트로시티)"
"2068541756",옴니시스템(주)서울지점,박혜린,"20140617","58219",기타 게임 소프트웨어 개발 및 공급업,"20140617","서울특별시 성동구 광나루로 172 (성수동1가,대림자동차공업(주))"
"2068607833",위즈프로,김성진,"20060522","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20060522","서울특별시 마포구 만리재로 15 904호 (공덕동,제일빌딩)"
"2068635756",에이치투인터렉티브,허준하,"20090902","58219",기타 게임 소프트웨어 개발 및 공급업,"20090902",서울특별시 강서구 강서로56가길 35 5층 6층 (등촌동)
"2068672334",위드엘엔에프,김일경,"20121206","58219",기타 게임 소프트웨어 개발 및 공급업,"20121206","서울특별시 광진구 능동로 256 2층 (능동,동림빌딩)"
"2068680246",파프리카3,강동주,"20130719","58219",기타 게임 소프트웨어 개발 및 공급업,"20130719","서울특별시 금천구 가산디지털2로 123 1010동 103호 (가산동,월드메르디앙벤처센터2차)"
"2068682676",바이어소프트,최원준,"20131007","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20131007","서울특별시 성동구 금호로16길 9, 501호 (금호동1가)"
"2068684053",엔테코,이정욱,"20131112","58219",기타 게임 소프트웨어 개발 및 공급업,"20131112","서울특별시 성동구 독서당로 166 1104호 (옥수동,한남더리버오피스텔)"
"2068706165",니오스트림인터랙티브,김현철외 2명,"20150626","58219",기타 게임 소프트웨어 개발 및 공급업,"20150626",서울 강남구 삼성로85길 26 5층 (대치동)
"2078147833",서울인포텍,원경식,"19961201","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"19961201","서울특별시 강남구 언주로30길 10 1026호 (도곡동,현대비젼21)"
"2078156711",이십일세기덕스,이정희,"20150817","58219",기타 게임 소프트웨어 개발 및 공급업,"20150817","서울특별시 금천구 가산디지털2로 46 808호 (가산동,에이스태세라타워)"
"2078600416",중원엔터테인먼트,윤선학,"20160510","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20160510","서울 강남구 논현로175길 25 302호 (신사동,다보빌딩)"
"2098125193",번개정보통신,고일봉,"20000429","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20000429",서울특별시 성북구 동소문로20가길 62 (동선동1가)
"2098157356",중원게임즈,성영자,"20121106","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20121106","서울특별시 마포구 서강로 133 7층, 8층, 9층 (노고산동,병우빌딩)"
"2098601293",액션스퀘어데브,고세준,"20190402","58219",기타 게임 소프트웨어 개발 및 공급업,"20190402","서울특별시 강남구 테헤란로 419 20층 (삼성동,강남파이낸스플라자)"
"2108126493",에스지엠,박선희,"19990928","58219",기타 게임 소프트웨어 개발 및 공급업,"19990928","경기 성남시 분당구 대왕판교로606번길 47 (삼평동,에스지타워)"
"2108179781",메타크래프트,유정석,"20210128","58219",기타 게임 소프트웨어 개발 및 공급업,"20210128","서울특별시 강남구 테헤란로 513 4층 (삼성동,케이타워)"
"2118623306",아이톡시,이성진외 1명,"19970630","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"19970630",서울 강남구 도산대로 541 11층 (청담동)
"2118624251",알앤아이,이진영,"19970902","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"19970902","서울특별시 강남구 논현로79길 62 502호 (역삼동,백악빌딩)"
"2118631785",벤처패스코리아,송호상,"19940602","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"19940602",서울 강남구 봉은사로67길 9
"2118695324",컴투스타이젬,이승기,"20000325","58219",기타 게임 소프트웨어 개발 및 공급업,"20000325","서울특별시 서초구 강남대로 315 (서초동,파이낸셜뉴스빌딩)"
"2118716229",스마일게이트엔터테인먼트,성준호외 1명,"20020611","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20020611","경기도 성남시 분당구 판교역로 220 5층 (삼평동,쏠리드스페이스)"
"2118730385",아이엠씨게임즈,김학규,"20030401","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20030401","서울 강남구 테헤란로77길 14 2층,3층,4층,5층,6층 (삼성동,이에스타워)"
"2118739557",블루사이드,김세정,"20031001","58219",기타 게임 소프트웨어 개발 및 공급업,"20031001","경기 성남시 분당구 매화로 51 302-4 (야탑동,로즈프라자 더블유호)"
"2118749910",블리자드엔터테인먼트,다니엘알레그레,"20041105","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20041105","서울 강남구 테헤란로 521 15층 (삼성동,파르나스타워)"
"2118751513",엔트웰,조광웅,"20040618","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20040618","서울특별시 금천구 가산디지털1로 181 1109호 (가산동,가산더블유센터)"
"2118762965",아이리스크,이재훈,"20050324","58219",기타 게임 소프트웨어 개발 및 공급업,"20050324","서울특별시 동작구 사당로 179, 104호 (사당동,드림이지텔)"
"2118795942",유즈인터랙티브,김정실,"20070411","58219",기타 게임 소프트웨어 개발 및 공급업,"20070411","서울 영등포구 양평로21길 26 301호 (양평동5가,선유도역1차아이에스비즈타워)"
"2118797881",데브시스터즈,김종흔외 1명,"20070503","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20070503","서울 강남구 도산대로 327 (신사동,에스지에프청담타워)"
"2118827121",오픈랜드,이은미,"20090521","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20090521","서울 금천구 가산디지털1로 149 6층 602호 (가산동,신한이노플렉스)"
"2118832468",엠엔케이엔터,남기태,"20090908","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20090908","서울특별시 강남구 영동대로131길 20 3층 (청담동,낙원빌딩)"
"2118846434",블루클라우드,권선주,"20100624","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20100624","서울특별시 구로구 중앙로 18 703호 (고척동,고척헤리움더원)"
"2118858527",성진,김종태,"20110310","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20110310","경기도 남양주시 다산중앙로19번길 25-23 F동 516호 (다산동,블루웨일2)"
"2118868030",아울로그,정인영,"20111031","58219",기타 게임 소프트웨어 개발 및 공급업,"20111031","서울특별시 강동구 천호대로 1089 1904호 (천호동,강동헤르셔타워)"
"2118870967",플레이독소프트,최명진,"20120102","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20120102","서울특별시 서초구 강남대로 327 19층 (서초동,대륭서초타워)"
"2118872683",잼인터렉티브,이정희,"20120131","58219",기타 게임 소프트웨어 개발 및 공급업,"20120131","경기도 성남시 분당구 분당로53번길 12 B동 1층 102호 (서현동,나산프라자)"
"2118881917",블루아크에듀케이션,구앤드류준회,"20120808","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20120808","서울특별시 강남구 테헤란로 501, 5층 501호 (삼성동,브이플렉스)"
"2118884495",신밧드인터내셔널,전은주,"20121009","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20121009","서울 강남구 테헤란로52길 21, 604호 (역삼동,역삼동벤처빌딩)"
"2118886023",스카이시드,김한슬,"20121023","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20121023","경기 구리시 이문안로 72 401호 일부 (수택동,청림빌딩)"
"2118892132",현대디앤씨피,오성민,"20130312","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20130312","서울특별시 강남구 학동로2길 19 2층 218호 (논현동,세일빌딩)"
"2118893301",소울게임즈,엄태두,"20130404","58219",기타 게임 소프트웨어 개발 및 공급업,"20130404","경기도 의왕시 안양판교로 82 6층 6호 (포일동,포일어울림센터)"
"2118894896",스푼라디오,최혁재,"20130513","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20130513",서울특별시 강남구 테헤란로 412 16층 (대치동)
"2118895949",슈퍼너드게임즈,심태윤,"20130426","58219",기타 게임 소프트웨어 개발 및 공급업,"20130426", 
"2118898005",글로우데이즈,공준식,"20130719","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20130719","서울특별시 강남구 테헤란로 410 18층 (대치동,금강타워)"
"2128168164",팍스엔파트너스,임재인,"20040531","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20040531","서울특별시 영등포구 버드나루로17길 12 801호 (당산동,오피스텔저절로)"
"2128604603",스튜디오리플레이,장호윤,"20130326","58219",기타 게임 소프트웨어 개발 및 공급업,"20130326","서울특별시 송파구 토성로 12, 106동 102호 (풍납동,칼라하우스)"
"2128605771",미디어락시스템,김현숙,"20130816","58219",기타 게임 소프트웨어 개발 및 공급업,"20130816","서울 강동구 양재대로96길 29 3층 (둔촌동,태웅빌딩)"
"2128608287",블루스카이게임즈,이현우,"20140207","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20140207","서울특별시 금천구 가산디지털1로 75-15 616호, 617호 (가산동,하우스디와이즈타워)"
"2138110073",씨앤피커뮤니케이션,조삼현,"19990308","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"19990308","서울 중구 퇴계로 166, 5층"
"2138627332",코원플레이,이승훈,"19960911","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"19960911","서울특별시 강남구 언주로 540 5층 (역삼동,코원타워)"
"2138701284",갤럭틱엔터테인먼트,김소연외  1명,"20180607","58219",기타 게임 소프트웨어 개발 및 공급업,"20180607","서울특별시 종로구 종로 311, 3층 (주)우리은행창신동지점 (창신동)"
"2148615315",위메이드맥스,이길형외 1명,"19970410","58219",기타 게임 소프트웨어 개발 및 공급업,"19970410","경기 성남시 분당구 대왕판교로644번길 49 5층 (삼평동,위메이드타워)"
"2148620083",아이피피코퍼레이션,황미연,"19971203","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"19971203","서울 중구 통일로4길 20 4층 (순화동,용진빌딩)"
"2148634312",갤럭시게이트,홍문철,"19990625","58219",기타 게임 소프트웨어 개발 및 공급업,"19990625","서울특별시 강남구 테헤란로 327 1308호 (역삼동,빅토리아빌딩)"
"2148648664",레이싱조이,배형승,"20000210","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20000210",서울 서초구 남부순환로331길 12 (서초동)
"2148654545",마나스톤,김인철,"20000406","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20000406",서울특별시 강남구 봉은사로71길 29 2층 203호 (삼성동)
"2148657130",웹젠,김태영,"20000428","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20000428","경기도 성남시 분당구 판교로 242 B동 (삼평동,판교디지털센터)"
"2148662443",엘엔케이로직코리아,남택원,"20000629","58219",기타 게임 소프트웨어 개발 및 공급업,"20000629","서울특별시 강남구 언주로 540 2층, 3층 (역삼동,코원타워)"
"2148664645",플레이위드게임즈,김학준,"20000726","58219",기타 게임 소프트웨어 개발 및 공급업,"20000726",경기도 성남시 분당구 판교로256번길 25 제씨동 (삼평동)
"2148678718",비에스리브인,최성용,"20010320","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20010320","서울특별시 강남구 테헤란로 406 A동 1305호 (대치동,상제리제빌딩)"
"2148780017",파크이에스엠,이승찬,"20051103","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20051103","부산광역시 해운대구 수영강변대로 140 607호 (우동,부산문화콘텐츠컴플렉스)"
"2148805150",에쎈코퍼레이션,우동화,"20070306","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20070306","서울특별시 강남구 강남대로 374 지하221 (역삼동,케이스퀘어강남2)"
"2148852065",투엑스엘아시아,이상근,"20091222","58211",유선 온라인 게임 소프트웨어 개발 및 공급업,"20091222","서울특별시 강남구 봉은사로 411 6층 (삼성동,서정빌딩)"
